date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:49	487/487	---MCZ	200	added ('OK')	text/plain	etag:cacheable:954852247e62661d9d8a8fab77bf2e0f	https://yummi-theme.myshopify.com/robots.txt		(from )
14:57:49	366349/366349	---MCZ	200	added ('OK')	text/html	etag:cacheable:712a195395156e4a772d38ee4eb8efde	https://yummi-theme.myshopify.com/	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/index.html	(from )
14:57:51	539/539	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Apr%202021%2013:56:52%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/favicon.png?v=13011873669817478531	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/favicon31d7.png	(from https://yummi-theme.myshopify.com/)
14:57:51	14075/14075	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Mar%202021%2018:56:44%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/logo.png?v=16169813535851071673	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/logo6378.png	(from https://yummi-theme.myshopify.com/)
14:57:51	510220/510220	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Apr%202021%2012:55:57%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/frame.scss.css?v=12444154316491582994	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/frame.scss9c6b.css	(from https://yummi-theme.myshopify.com/)
14:57:53	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2010%20Apr%202021%2013:56:53%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/home-sections.scss.css?5154	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/home-sections.scss18a4.css	(from https://yummi-theme.myshopify.com/)
14:57:53	56370/56370	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2004:28:33%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/style.css?v=4788322210267124202	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/style0c78.css	(from https://yummi-theme.myshopify.com/)
14:57:53	16660/16660	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2004:27:51%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/prettyPhoto.css?v=12757784511525754184	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/prettyPhotode1c.css	(from https://yummi-theme.myshopify.com/)
14:57:54	23848/23848	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2004:27:17%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/animate.css?v=17046942425478865338	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/animatea14e.css	(from https://yummi-theme.myshopify.com/)
14:57:54	55465/55465	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2004:27:28%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/font-all.min.css?v=14597452402338798491	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/font-all.minc83d.css	(from https://yummi-theme.myshopify.com/)
14:57:56	37317/37317	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20May%202020%2004:28:34%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/header.js?v=10373096426439681222	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/header6070.js	(from https://yummi-theme.myshopify.com/)
14:57:57	9123/9123	---M--	200	added ('OK')	image/gif	date:Thu,%2011%20Mar%202021%2010:07:24%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/loading.gif?v=9255329245202621775	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/loading9491.gif	(from https://yummi-theme.myshopify.com/)
14:57:57	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:W/%2258d026fb-15283%22	http://code.jquery.com/jquery-3.2.1.min.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/code.jquery.com/jquery-3.2.1.min.js	(from https://yummi-theme.myshopify.com/)
14:58:00	140103/140103	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:95c1eb75abcfde806e57a67370b94051	https://yummi-theme.myshopify.com/POST	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/POST.c.delayed	(from https://yummi-theme.myshopify.com/)
14:58:02	7727/7727	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Mar%202021%2015:05:25%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-619dded2976e732c6d885de654a8af094bc28e3148dfe9ab8b320781402596b6.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-619dded2976e732c6d885de654a8af094bc28e3148dfe9ab8b320781402596b6.js	(from https://yummi-theme.myshopify.com/)
14:58:02	1454/1454	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2004%20Nov%202020%2021:24:50%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.1/index.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.1/index.js	(from https://yummi-theme.myshopify.com/)
14:58:03	77791/77791	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Apr%202021%2021:16:20%20GMT	https://cdn.shopify.com/s/trekkie.storefront.9eb212b15c3b6eb17e411acdf9adea4f6c40523e.min.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/trekkie.storefront.9eb212b15c3b6eb17e411acdf9adea4f6c40523e.min.js	(from https://yummi-theme.myshopify.com/)
14:58:03	9535/9535	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2010%20Feb%202021%2016:11:35%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-d8a6f1446d67009c524ed4e68648800ba9082eb75548ee28e1050331cbe7ba28.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-d8a6f1446d67009c524ed4e68648800ba9082eb75548ee28e1050331cbe7ba28.js	(from https://yummi-theme.myshopify.com/)
14:58:03	92792/92792	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js	(from https://yummi-theme.myshopify.com/)
14:58:04	19/19	---M-Z	200	added ('OK')	text/css	date:Tue,%2002%20Jun%202020%2011:32:56%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/compiled_assets/styles.css?5154	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/compiled_assets/styles18a4.css	(from https://yummi-theme.myshopify.com/)
14:58:04	59617/59617	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Mar%202021%2018:04:34%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://yummi-theme.myshopify.com/)
14:58:04	5221/5221	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20May%202020%2007:17:16%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/compiled_assets/scripts.js?5154	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/compiled_assets/scripts18a4.js	(from https://yummi-theme.myshopify.com/)
14:58:04	37632/37632	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Oct%202020%2015:31:32%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://yummi-theme.myshopify.com/)
14:58:04	977/977	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Mar%202021%2010:24:43%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-1.png?v=4119523831752903510	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-1ad35.png	(from https://yummi-theme.myshopify.com/)
14:58:05	1236/1236	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Mar%202021%2017:52:32%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-2.png?v=5653372019488774628	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-2b66c.png	(from https://yummi-theme.myshopify.com/)
14:58:05	1294/1294	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Apr%202021%2011:12:40%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-3.png?v=2634433010385958246	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-33373.png	(from https://yummi-theme.myshopify.com/)
14:58:05	351/351	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Apr%202021%2001:36:44%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-4.png?v=11143122763959087045	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/t/3/assets/i-currency-410aa.png	(from https://yummi-theme.myshopify.com/)
14:58:06	212101/212101	---MCZ	200	added ('OK')	text/html	etag:cacheable:0080b2b0d595eee80779dff3e7efaec2	https://yummi-theme.myshopify.com/collections/indian	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/indian.html	(from https://yummi-theme.myshopify.com/)
14:58:07	216264/216264	---MCZ	200	added ('OK')	text/html	etag:cacheable:d520ede6925ad3283f31f819c8030dd0	https://yummi-theme.myshopify.com/products/chicken-popcorn	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/chicken-popcorn.html	(from https://yummi-theme.myshopify.com/)
14:58:07	216897/216897	---MCZ	200	added ('OK')	text/html	etag:cacheable:86b007a83207202eb84313c5d801df9a	https://yummi-theme.myshopify.com/products/cobb-salad	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/cobb-salad.html	(from https://yummi-theme.myshopify.com/)
14:58:08	216899/216899	---MCZ	200	added ('OK')	text/html	etag:cacheable:d4977e0ac4ce722ceb9b3b356dfb585f	https://yummi-theme.myshopify.com/products/english-breakfast	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/english-breakfast.html	(from https://yummi-theme.myshopify.com/)
14:58:09	216825/216825	---MCZ	200	added ('OK')	text/html	etag:cacheable:a7642ad2523714daf43a2a98656b08ea	https://yummi-theme.myshopify.com/products/galouti-kebab	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/galouti-kebab.html	(from https://yummi-theme.myshopify.com/)
14:58:09	216830/216830	---MCZ	200	added ('OK')	text/html	etag:cacheable:306718f36380e49d05fdcb3e50da4df4	https://yummi-theme.myshopify.com/products/garlic-prime-rib	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/garlic-prime-rib.html	(from https://yummi-theme.myshopify.com/)
14:58:10	216845/216845	---MCZ	200	added ('OK')	text/html	etag:cacheable:6d893ded632fb3d5c9c7ce9912ec85c6	https://yummi-theme.myshopify.com/products/beef-steaks	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/beef-steaks.html	(from https://yummi-theme.myshopify.com/)
14:58:10	219884/219884	---MCZ	200	added ('OK')	text/html	etag:cacheable:9c7d4da2d9748bbbfbb3aa7e6c462a6f	https://yummi-theme.myshopify.com/products/thai-tom-yum-soup	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/thai-tom-yum-soup.html	(from https://yummi-theme.myshopify.com/)
14:58:11	216290/216290	---MCZ	200	added ('OK')	text/html	etag:cacheable:2d544deb183b65f33faa4a497441bac3	https://yummi-theme.myshopify.com/products/buldak	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/buldak.html	(from https://yummi-theme.myshopify.com/)
14:58:11	217075/217075	---MCZ	200	added ('OK')	text/html	etag:cacheable:16a6fed7ac941dc8a0a123543528fa4c	https://yummi-theme.myshopify.com/products/creamed-chipped-beef	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/creamed-chipped-beef.html	(from https://yummi-theme.myshopify.com/)
14:58:12	265043/265043	---MCZ	200	added ('OK')	text/html	etag:cacheable:d969e2e303621ed777849ff1eb15de2c	https://yummi-theme.myshopify.com/products/creamy-vegetable-salad	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/creamy-vegetable-salad.html	(from https://yummi-theme.myshopify.com/)
14:58:12	217095/217095	---MCZ	200	added ('OK')	text/html	etag:cacheable:77bad51342655b65ebd46b27d6345d9d	https://yummi-theme.myshopify.com/products/crispy-chicken-wings	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/crispy-chicken-wings.html	(from https://yummi-theme.myshopify.com/)
14:58:13	217302/217302	---MCZ	200	added ('OK')	text/html	etag:cacheable:f293130527b6f97b29d98aa9e43270f3	https://yummi-theme.myshopify.com/products/fried-egg-sausage	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/fried-egg-sausage.html	(from https://yummi-theme.myshopify.com/)
14:58:13	216242/216242	---MCZ	200	added ('OK')	text/html	etag:cacheable:b6caff8f6e6a4f20e4e9c811f66d0569	https://yummi-theme.myshopify.com/products/grilled-fish-with-chips	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/grilled-fish-with-chips.html	(from https://yummi-theme.myshopify.com/)
14:58:14	264932/264932	---MCZ	200	added ('OK')	text/html	etag:cacheable:e947c0d90c2e6ae395e4107b578f509d	https://yummi-theme.myshopify.com/products/mexican-black-bean-salad	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/mexican-black-bean-salad.html	(from https://yummi-theme.myshopify.com/)
14:58:14	219684/219684	---MCZ	200	added ('OK')	text/html	etag:cacheable:cb478a13b54a1e602b9167790f13724a	https://yummi-theme.myshopify.com/products/risotto	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/risotto.html	(from https://yummi-theme.myshopify.com/)
14:58:15	219701/219701	---MCZ	200	added ('OK')	text/html	etag:cacheable:fd2a7cfdfe736f0d72d1b50363e36526	https://yummi-theme.myshopify.com/products/salisbury-steak	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/salisbury-steak.html	(from https://yummi-theme.myshopify.com/)
14:58:15	219585/219585	---MCZ	200	added ('OK')	text/html	etag:cacheable:6603144489f219f5838f7f61d4bb521a	https://yummi-theme.myshopify.com/products/scrambled-eggs	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/scrambled-eggs.html	(from https://yummi-theme.myshopify.com/)
14:58:16	219830/219830	---MCZ	200	added ('OK')	text/html	etag:cacheable:e0ca13470264072ae767fa99a3f2080c	https://yummi-theme.myshopify.com/products/spaghetti-aglio	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/spaghetti-aglio.html	(from https://yummi-theme.myshopify.com/)
14:58:17	216736/216736	---MCZ	200	added ('OK')	text/html	etag:cacheable:873441173c9bb70aa1e08ed55e40ac65	https://yummi-theme.myshopify.com/products/greek-salad	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/greek-salad.html	(from https://yummi-theme.myshopify.com/)
14:58:17	216989/216989	---MCZ	200	added ('OK')	text/html	etag:cacheable:881cc60394cada2b7eb0184e1c1503f0	https://yummi-theme.myshopify.com/products/green-chicken-salad	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/green-chicken-salad.html	(from https://yummi-theme.myshopify.com/)
14:58:19	263946/263946	---MCZ	200	added ('OK')	text/html	etag:cacheable:9975b14d04458fd6cee816223dd13414	https://yummi-theme.myshopify.com/products/penne-alla-vodka	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/products/penne-alla-vodka.html	(from https://yummi-theme.myshopify.com/)
14:58:19	8036/8036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2017:38:26%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/files/mega-menu-2-2_8023497b-5e3b-4967-93ee-cb9c8fcd3328_270x.jpg?v=1591791616	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/files/mega-menu-2-2_8023497b-5e3b-4967-93ee-cb9c8fcd3328_270x0614.jpg	(from https://yummi-theme.myshopify.com/)
14:58:20	13268/13268	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Apr%202021%2001:36:44%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/files/mega-menu-2-1_e82b8266-a555-426b-9b78-59d10dc54976_270x.jpg?v=1591791628	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/files/mega-menu-2-1_e82b8266-a555-426b-9b78-59d10dc54976_270x9928.jpg	(from https://yummi-theme.myshopify.com/)
14:58:21	14512/14512	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Apr%202021%2002:25:20%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/files/1_4_270x.jpg?v=1591792563	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/files/1_4_270x7beb.jpg	(from https://yummi-theme.myshopify.com/)
14:58:22	212291/212291	---MCZ	200	added ('OK')	text/html	etag:cacheable:50bc7a9209e12587da14b2cc16fead87	https://yummi-theme.myshopify.com/collections/italian	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/italian.html	(from https://yummi-theme.myshopify.com/)
14:58:24	211442/211442	---MCZ	200	added ('OK')	text/html	etag:cacheable:3be31a88eb903f45c6438a7807cac421	https://yummi-theme.myshopify.com/collections/all	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/all.html	(from https://yummi-theme.myshopify.com/)
14:58:25	28005/28005	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Apr%202021%2007:36:26%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/products/shop-2_large.jpg?v=1589797183	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/products/shop-2_largeaec4.jpg	(from https://yummi-theme.myshopify.com/)
14:58:26	211891/211891	---MCZ	200	added ('OK')	text/html	etag:cacheable:92568986ba0134b9431448681c103569	https://yummi-theme.myshopify.com/collections/thai	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/thai.html	(from https://yummi-theme.myshopify.com/)
14:58:27	187972/187972	---MCZ	200	added ('OK')	text/html	etag:cacheable:06fa6e7b8fc71296c5cf0a328f92bb8b	https://yummi-theme.myshopify.com/collections/fujian-cuisines	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/fujian-cuisines.html	(from https://yummi-theme.myshopify.com/)
14:58:27	18424/18424	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Apr%202021%2001:36:44%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/files/mega-menu-4_a9137f22-1e2f-49a1-a86b-e4e71e9696a4_270x.jpg?v=1591791598	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/files/mega-menu-4_a9137f22-1e2f-49a1-a86b-e4e71e9696a4_270xa77e.jpg	(from https://yummi-theme.myshopify.com/)
14:58:29	190930/190930	---MCZ	200	added ('OK')	text/html	etag:cacheable:7e9501ffd5f7cc78c179290184474d42	https://yummi-theme.myshopify.com/collections/chinese	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/chinese.html	(from https://yummi-theme.myshopify.com/)
14:58:30	13470/13470	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2017:38:25%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/files/2_7e09f186-a094-4b19-8cfd-28b82a4e7b10_250x.jpg?v=1591177879	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/files/2_7e09f186-a094-4b19-8cfd-28b82a4e7b10_250x3619.jpg	(from https://yummi-theme.myshopify.com/)
14:58:31	188028/188028	---MCZ	200	added ('OK')	text/html	etag:cacheable:903b9ff7772c9c875ac420d9109a42a0	https://yummi-theme.myshopify.com/collections/shandong-cuisine	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/shandong-cuisine.html	(from https://yummi-theme.myshopify.com/)
14:58:32	188077/188077	---MCZ	200	added ('OK')	text/html	etag:cacheable:c253437e600b38001dd687e5c3ded8ab	https://yummi-theme.myshopify.com/collections/sichuan-cuisine	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/sichuan-cuisine.html	(from https://yummi-theme.myshopify.com/)
14:58:32	13404/13404	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Apr%202021%2008:27:24%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-20_210x.jpg?v=1591010420	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-20_210x0542.jpg	(from https://yummi-theme.myshopify.com/)
14:58:34	187901/187901	---MCZ	200	added ('OK')	text/html	etag:cacheable:6de70d33c368b02fc7e8b6c00a764115	https://yummi-theme.myshopify.com/collections/hunan-cuisines	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/hunan-cuisines.html	(from https://yummi-theme.myshopify.com/)
14:58:35	14794/14794	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Mar%202021%2017:52:32%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-8_210x.jpg?v=1591010463	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-8_210x264d.jpg	(from https://yummi-theme.myshopify.com/)
14:58:36	14877/14877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Mar%202021%2008:00:41%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-22_210x.jpg?v=1591010784	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-22_210xc4eb.jpg	(from https://yummi-theme.myshopify.com/)
14:58:36	18016/18016	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Apr%202021%2011:46:19%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-11_210x.jpg?v=1591010501	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-11_210xe3bf.jpg	(from https://yummi-theme.myshopify.com/)
14:58:36	12561/12561	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Apr%202021%2002:25:20%20GMT	http://cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-16_210x.jpg?v=1591010084	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/cdn.shopify.com/s/files/1/0267/5979/0615/collections/shop-16_210xba8f.jpg	(from https://yummi-theme.myshopify.com/)
14:58:38	212086/212086	---MCZ	200	added ('OK')	text/html	etag:cacheable:b5db74e76b073da16f131947f53240e2	https://yummi-theme.myshopify.com/collections/menus	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/collections/menus.html	(from https://yummi-theme.myshopify.com/)
14:58:42	162411/162411	---MCZ	200	added ('OK')	text/html	etag:cacheable:7477c2563466a85672e0e83e25e3584e	https://yummi-theme.myshopify.com/pages/about	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/pages/about.html	(from https://yummi-theme.myshopify.com/)
14:58:43	166488/166488	---MCZ	200	added ('OK')	text/html	etag:cacheable:06826dd02f2b0323d937f25dfa114e8a	https://yummi-theme.myshopify.com/blogs/news	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/blogs/news.html	(from https://yummi-theme.myshopify.com/)
14:58:45	145426/145426	---MCZ	200	added ('OK')	text/html	etag:cacheable:f3b8e84eb3220d4534515f38657faa7f	https://yummi-theme.myshopify.com/pages/faqs	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/pages/faqs.html	(from https://yummi-theme.myshopify.com/)
14:58:47	143945/143945	---MCZ	200	added ('OK')	text/html	etag:cacheable:2e0495a1f4f8760995ccdc90dad7479b	https://yummi-theme.myshopify.com/pages/contact-us	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/pages/contact-us.html	(from https://yummi-theme.myshopify.com/)
14:58:48	156112/156112	---MCZ	200	added ('OK')	text/html	etag:cacheable:56965032842b6d05cd7fc6c8abb0afb1	https://yummi-theme.myshopify.com/pages/wishlist	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/pages/wishlist.html	(from https://yummi-theme.myshopify.com/)
14:58:50	143021/143021	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Apr%202021%2013:57:50%20GMT	https://yummi-theme.myshopify.com/account/login	C:/Users/Pavillion/Desktop/Nouveau%20dossier/web/yummi-theme.myshopify.com/account/login.html	(from https://yummi-theme.myshopify.com/)
